,keypoint_coords,keypoint_scores
584,"[[91.47452190310456, 420.81931374289775], [44.6055004208587, 455.22505326704544], [37.485383676928144, 418.30952475515846], [63.476465003435, 449.6139745392868], [57.71442373408828, 385.25909496836687], [172.8324467858603, 507.9350448681407], [130.11058736401935, 372.7322606720993], [308.53254495665084, 536.7740963292464], [281.29877063839933, 300.206291527269], [415.62282003358354, 550.6773500579396], [404.4411844652753, 309.53209689929724], [425.92807254680366, 490.30591184442693], [406.713081204614, 359.4176428397877], [586.111670560615, 478.253997364683], [584.5542164736016, 376.44405091208137], [732.0813498164332, 461.9294614654979], [734.3451055038807, 384.18777830863115]]","[0.931857168674469, 0.9212198257446289, 0.9752364158630371, 0.37142398953437805, 0.8163956999778748, 0.9776724576950073, 0.30015671253204346, 0.9031834602355957, 0.9740903377532959, 0.9270622730255127, 0.9390525221824646, 0.994789719581604, 0.9271554946899414, 0.86482834815979, 0.9161967635154724, 0.9365531206130981, 0.9262906312942505]"
585,"[[94.81770706176758, 420.4681776128888], [45.35231044680573, 453.28826466245516], [39.03989312815112, 415.9371700013083], [68.15467559459597, 447.9424493963068], [59.95125096343285, 381.91536570279794], [173.86218749645144, 506.13466983776914], [131.30454112208167, 373.70871803977275], [313.46560039076695, 538.1202223198266], [286.1493573743244, 300.7990290445574], [403.23654498610387, 547.5543125280353], [407.7020394968432, 309.0532133111543], [432.58302462378214, 489.9013962471884], [409.00164899160694, 360.6633148923445], [591.0707175232643, 468.0189448452452], [583.7763602234596, 370.4771664268092], [733.3717833064323, 461.2203234804874], [733.3363488663075, 390.81722761455336]]","[0.9339241981506348, 0.9138617515563965, 0.97267085313797, 0.3728034496307373, 0.8325075507164001, 0.9771501421928406, 0.2338048219680786, 0.8837710618972778, 0.9730912446975708, 0.9583578109741211, 0.9193942546844482, 0.9953997135162354, 0.9239069223403931, 0.8146166801452637, 0.9069871306419373, 0.9399327039718628, 0.9289201498031616]"
586,"[[85.83573017563931, 411.8776283081639], [42.477098775464434, 454.86081064032595], [34.722401995991554, 421.2529407848011], [62.186582254809004, 434.98555014578346], [73.57133155645326, 404.0024015435762], [170.83241866355718, 497.5012104819266], [129.5250488990961, 370.9619870710601], [307.40865148499955, 533.8489441210003], [279.67451268573143, 302.7874960283343], [405.14542167131293, 548.9661725057939], [397.234649746917, 304.40297103954845], [418.9637915977212, 484.97406078867937], [402.0331668188406, 358.72275904605266], [578.0232378937477, 469.23718320125596], [573.338419980781, 359.2620177930622], [725.4381396715031, 456.2720427444677], [692.3368935252345, 368.91340483889053]]","[0.9289610385894775, 0.9078128337860107, 0.9737294912338257, 0.32915472984313965, 0.7116146087646484, 0.9805033206939697, 0.2461053729057312, 0.9237300157546997, 0.9704343676567078, 0.9412413239479065, 0.9452111721038818, 0.9964209794998169, 0.9431501030921936, 0.7937842607498169, 0.920565128326416, 0.9438943862915039, 0.8589653968811035]"
587,"[[83.83020330029865, 403.14944910660887], [43.46766165799873, 446.4568128083882], [37.347933747047605, 410.0036066228693], [62.048439469448354, 432.8330592105263], [75.04346049109171, 393.83053282231236], [175.08528527548148, 480.24180143073414], [128.4591978206191, 367.2878108412455], [311.3435541197311, 532.7695359225478], [285.63566802268804, 304.54364539333505], [396.9085163737452, 544.7284373598236], [407.9486456582713, 308.0577211516896], [420.6057913746945, 482.4725947767924], [406.59179370347846, 358.7333306855562], [579.2728405442349, 460.7029264167165], [577.1841899073402, 361.0252504485646], [759.0396873119266, 466.3793565667987], [735.8468351142351, 388.4691565116627]]","[0.9082980155944824, 0.9153874516487122, 0.972669243812561, 0.34918543696403503, 0.650721549987793, 0.24858173727989197, 0.19422051310539246, 0.9252127408981323, 0.973791778087616, 0.9211421012878418, 0.9154191017150879, 0.9962981939315796, 0.937386155128479, 0.74504554271698, 0.9324641227722168, 0.84145587682724, 0.4741264283657074]"
588,"[[81.8090178911076, 402.088348534689], [43.14760651699332, 449.8706813976525], [36.206214993499046, 412.4832401549417], [60.27197061583053, 430.0505452863337], [73.67329468838004, 392.40602776194305], [175.65949870264808, 482.67090719852723], [127.55650790902071, 361.3804283324611], [313.1918531905773, 531.3558448901017], [287.0574137665505, 301.0002260345021], [372.6148112984591, 529.3380927126943], [407.7256784660872, 312.65003843170604], [419.01000742025155, 483.2865913062575], [405.51828972128936, 357.6633464320425], [578.2816666891408, 456.9379976263457], [574.7580745608308, 359.2614220432117], [756.5431148617766, 462.8652209414249], [733.6435924796172, 390.84610496411483]]","[0.9092094898223877, 0.9103729724884033, 0.9714963436126709, 0.3443663418292999, 0.6366798877716064, 0.22063767910003662, 0.18070709705352783, 0.933194637298584, 0.9757786989212036, 0.9682891368865967, 0.9025527238845825, 0.9957866668701172, 0.9285178184509277, 0.716697633266449, 0.9180058240890503, 0.8143688440322876, 0.4160168766975403]"
589,"[[84.41904857546784, 400.0598962227123], [44.212197858233786, 444.98856393914474], [39.344440903774526, 407.94457540557715], [62.04508856839912, 429.0317838385915], [75.65116403269214, 389.1549357729095], [182.9282833365507, 482.90856174304724], [131.1176591030387, 360.8371219908792], [310.44871237111647, 530.6478575199985], [287.42428074326625, 295.11708364532325], [379.79380501148313, 534.3665018036035], [408.6303902559502, 303.43266391297846], [422.53147448010225, 482.9207972476357], [406.7919218595638, 354.8443457498505], [579.7083191095396, 454.17698910361844], [580.8361933508585, 364.3246124121561], [725.363317578338, 454.98301528857655], [731.3247437588004, 387.4411784632925]]","[0.8931437730789185, 0.9112167358398438, 0.969819962978363, 0.35270002484321594, 0.6380979418754578, 0.18977025151252747, 0.16608428955078125, 0.9140472412109375, 0.974358320236206, 0.9640276432037354, 0.9075635671615601, 0.9958724975585938, 0.9453545808792114, 0.6854969263076782, 0.911632776260376, 0.9507461786270142, 0.41803401708602905]"
590,"[[82.48235374273256, 397.2638669538726], [41.48103713989258, 442.24253677295155], [36.67355861220249, 407.70038659492747], [60.79096346123274, 427.98573471142345], [74.1795452916345, 385.49061679383783], [176.2516318920047, 482.72748737243944], [130.15843218426372, 357.49236038427034], [311.07322080745257, 528.6113713460676], [284.5849810311961, 294.0315419521058], [368.7365401511969, 530.3486071134869], [409.1568155510481, 301.54602926883973], [421.9301940237367, 475.8511600768167], [409.34502974221874, 352.9403701125149], [583.7541919974394, 449.9773439836274], [577.210997115734, 361.0382634943182], [727.5411670596101, 453.1400134803005], [699.9851393588754, 360.84542160399224]]","[0.8791113495826721, 0.9146214723587036, 0.970116376876831, 0.3813817799091339, 0.6323778033256531, 0.9948223829269409, 0.1378937065601349, 0.9322408437728882, 0.977954626083374, 0.9711600542068481, 0.9364661574363708, 0.9947351217269897, 0.9572912454605103, 0.9808058738708496, 0.9428608417510986, 0.9517852067947388, 0.8813328146934509]"
591,"[[80.01468596347543, 389.98709208657294], [41.939442922902664, 440.38382352254035], [37.868173732314, 401.89761805192137], [60.4366182726483, 426.1058460582386], [72.52731172428575, 377.5850695742374], [177.5268072083939, 484.6198060980254], [155.5181772986124, 310.25267678584777], [310.38775998492576, 528.4815095600329], [285.99949588332066, 296.90556120073967], [392.24149224924486, 544.4747296931071], [411.37976677473205, 300.1970238206489], [420.5577741279159, 477.5694399016896], [406.45741123376894, 354.32885274932715], [585.8882404149965, 455.4480564537231], [577.0421797286633, 359.42105379971593], [725.7276587818944, 458.9673026783044], [704.1301976580953, 360.17888265363337]]","[0.8446725606918335, 0.9112811088562012, 0.9651035070419312, 0.4075995087623596, 0.5718870759010315, 0.2117244005203247, 0.2550264000892639, 0.9300830364227295, 0.9795709252357483, 0.9510146379470825, 0.9284796714782715, 0.9954882860183716, 0.9474132061004639, 0.9777911901473999, 0.917680561542511, 0.9507809281349182, 0.891283392906189]"
592,"[[77.82349901421125, 388.8310570237739], [41.231042285298194, 436.6183661501944], [37.35198380226313, 396.4006078984749], [60.129658100216886, 426.1678040426884], [72.53932961752248, 378.1168201209255], [173.02967754630157, 490.9094762117669], [156.53966043161793, 311.22976786782294], [318.28497083797015, 529.6741890793212], [289.7906058111856, 299.723707500257], [378.03052560673206, 533.6326781642495], [410.1884710622388, 302.6843028091358], [428.70605297421304, 482.47398924029045], [411.868425147478, 357.6650460713218], [598.7349903638973, 463.30305327639053], [587.8574900072674, 366.76903829620215], [734.9466146812882, 454.95808432547096], [705.9663906540982, 361.630584862814]]","[0.8447105288505554, 0.9145871996879578, 0.964328408241272, 0.4148460328578949, 0.592398464679718, 0.9824812412261963, 0.2379167675971985, 0.9093267917633057, 0.9779876470565796, 0.9592877626419067, 0.905767560005188, 0.9952951669692993, 0.9357579946517944, 0.9822120666503906, 0.9165351986885071, 0.9491437673568726, 0.8740361928939819]"
593,"[[78.87102721458258, 390.07925809285285], [40.94071694307549, 435.05732632139654], [37.63337760747865, 397.3825620806388], [60.13001712532931, 427.0867189836274], [70.61329216180846, 375.54982454582836], [175.43647482228835, 482.79922339334445], [133.47743668667107, 361.8383088180323], [316.99869093784065, 529.4700688266298], [291.7137710660003, 295.1667309263677], [363.0238270426905, 533.1668952321322], [390.7490406036377, 303.3422647138532], [421.91114679672, 478.2613026012074], [411.17234474004704, 353.05577620364835], [586.0721211100733, 457.5961318312649], [578.4646876135538, 363.9525257457386], [728.4082520728888, 451.8766996392793], [735.2665875457054, 386.86490145596593]]","[0.8621548414230347, 0.913262665271759, 0.9626349806785583, 0.44146063923835754, 0.6034892201423645, 0.25069600343704224, 0.13841888308525085, 0.9103160500526428, 0.9784225225448608, 0.955175518989563, 0.9386123418807983, 0.9958316087722778, 0.9505714774131775, 0.9808459877967834, 0.9202448129653931, 0.9553916454315186, 0.46309322118759155]"
594,"[[78.76107734857604, 387.5041001607356], [42.61944908319518, 431.39958577863337], [39.02003337061682, 396.4677502207779], [60.41396819713504, 424.9280018783642], [60.44351848336154, 370.9081476384943], [169.5985501311546, 481.30369195527436], [135.03369087396666, 365.28107127504484], [312.73123656871707, 530.1842356412604], [282.3357674354731, 299.22699522173576], [389.77312531582146, 545.1517760354366], [409.558904780898, 293.4900751068261], [410.6042827672737, 475.1343007064892], [402.74308858915816, 356.83161539324163], [575.4910337758619, 460.0220369037829], [576.9033566851949, 349.4538142008074], [719.6232319543528, 443.5856197667464], [701.0423391918804, 366.28939541903407]]","[0.8680899143218994, 0.9242785573005676, 0.9642478227615356, 0.5118964314460754, 0.7967836856842041, 0.3366478681564331, 0.19730514287948608, 0.921363115310669, 0.9747132062911987, 0.9568177461624146, 0.9395821690559387, 0.9958181381225586, 0.9591343998908997, 0.976321816444397, 0.9804602265357971, 0.957892656326294, 0.8941057324409485]"
595,"[[79.42897743402526, 386.7537123392643], [43.28516352453897, 432.8010580984599], [38.889486800792604, 395.92797676341957], [61.16758710284566, 424.5268461236543], [74.43210371150528, 377.31279145017197], [168.91861955509629, 483.830546328896], [134.9097075351449, 365.93561929949163], [308.08673024732013, 530.7849792772503], [285.3014408377714, 300.5002896979665], [386.3782846317735, 542.7159680818256], [414.6173229661099, 302.9589785343152], [410.4060324070066, 480.6360505756579], [399.81811729697296, 355.89494477048447], [576.5754407838334, 464.86832468133224], [571.6512822439504, 342.4519545267643], [719.171175247015, 442.6287900203723], [698.9127848869147, 362.6013709255383]]","[0.8593294620513916, 0.9196981191635132, 0.963019609451294, 0.505238950252533, 0.598440945148468, 0.3271430432796478, 0.1951531171798706, 0.9295588731765747, 0.9761714935302734, 0.9579654932022095, 0.9211372137069702, 0.9957984685897827, 0.9497324228286743, 0.9779449701309204, 0.9823509454727173, 0.9559608697891235, 0.9036445617675781]"
596,"[[79.32775754706805, 389.8398834666567], [41.96397630558457, 437.5809752541866], [37.32283978129542, 398.3005731756037], [61.57283827315929, 426.94766395970396], [74.30286096972088, 378.48161177201706], [168.9021925815316, 483.1476713481702], [152.1201998688454, 318.88428610477723], [306.27829556132474, 531.6238213498057], [286.9403148917265, 297.7348404295707], [390.54310190954874, 543.2954341030577], [415.6231979547545, 302.56117825302783], [405.7721456705138, 481.349700489683], [394.3798174747201, 353.77026717628587], [560.1072297207145, 463.13005803304424], [575.0361993479174, 339.21477249364534], [719.1701895026274, 445.16982959218], [699.2465176249659, 355.15268718226673]]","[0.8714005351066589, 0.907865583896637, 0.9627159833908081, 0.4943905174732208, 0.6180868148803711, 0.3262152075767517, 0.31979942321777344, 0.9343432188034058, 0.9775055646896362, 0.9539843797683716, 0.9233403205871582, 0.9953123331069946, 0.948879599571228, 0.6971690058708191, 0.9800535440444946, 0.9505405426025391, 0.9066832661628723]"
597,"[[78.07101218644964, 393.5103216581938], [41.54209660374841, 440.29816987982207], [36.61928283336551, 401.8671997654381], [60.41265807040902, 425.70992939780206], [73.14564114947652, 377.57611872476826], [167.6550275225972, 479.5688435677706], [131.81783365648846, 357.89864718058465], [305.14697593866396, 535.1412073162754], [290.70577184544055, 298.65944565768444], [386.95223351412045, 547.6631069639653], [416.4305446536042, 307.93967215068034], [411.7060859591462, 483.4174058540016], [399.8002573723017, 355.68150278483853], [572.696168145468, 465.72227076480266], [581.074541934701, 344.5920573695425], [719.4162838958031, 455.24389823658043], [727.5744808108308, 383.70377097973983]]","[0.8831197023391724, 0.8946743011474609, 0.9642353057861328, 0.42427921295166016, 0.6411073207855225, 0.30394959449768066, 0.18821805715560913, 0.9283778667449951, 0.9768702983856201, 0.9655191898345947, 0.9076025485992432, 0.9955151081085205, 0.9413998126983643, 0.7315020561218262, 0.9737842082977295, 0.948592483997345, 0.49870941042900085]"
598,"[[79.46999447844749, 394.1364839544707], [43.92398257588231, 441.8018279007177], [39.14370807381564, 401.85488760186155], [62.29951769806618, 428.0857213946621], [62.41865734721339, 370.47150972357207], [173.44581284633904, 481.24711616187574], [134.56264992647394, 362.09652257307863], [310.14501491812774, 537.0704468357505], [289.6149732456651, 301.15216560911335], [400.7201852133108, 554.3605910305771], [390.8768094528553, 308.9142020923669], [414.83312855210414, 487.0311983464437], [401.7926798310391, 358.9589680210825], [580.3354415006417, 475.82201797996413], [581.0913531281227, 343.276916211872], [755.062262246775, 488.23150251470685], [724.5007471483807, 379.21328895970396]]","[0.8853351473808289, 0.9125846028327942, 0.9679827690124512, 0.44522517919540405, 0.8369044065475464, 0.25780394673347473, 0.15518125891685486, 0.9038622975349426, 0.9754641056060791, 0.9441974759101868, 0.9406424760818481, 0.9958512783050537, 0.9368911385536194, 0.8173083066940308, 0.9721518158912659, 0.8471336364746094, 0.5069276690483093]"
